Start Time,End Time,Subtitle
02:17:17:19,02:17:20:09,"- Ranger 2, prepare to detach. - What?"
02:17:20:13,02:17:23:11,AMELIA: No! No! Cooper! What are you doing?
02:17:23:22,02:17:27:15,COOPER: Newton's third law. You got to leave something behind.
02:17:27:19,02:17:30:05,You told me we had enough resources for both of us.
02:17:30:09,02:17:32:03,"COOPER: We agreed, Amelia..."
02:17:32:12,02:17:33:23,...90 percent.
02:17:35:20,02:17:36:22,Don't.
02:17:39:03,02:17:40:07,Detach.
02:17:53:09,02:17:56:03,"COOPER: Okay, I am nosing down."
02:17:59:23,02:18:01:23,Approaching the event horizon.
02:18:04:05,02:18:06:11,"Portside, dipping down beneath it..."
02:18:07:01,02:18:08:17,...to go through it.
02:18:10:07,02:18:13:03,Heading towards blackness.
02:18:13:11,02:18:15:11,(STATICKY) I have a visual of the event.
02:18:15:23,02:18:17:08,It's all black.
02:18:19:11,02:18:21:03,"TARS, do you read me?"
02:18:21:11,02:18:22:23,It's all blackness.
02:18:24:23,02:18:26:23,TARS! Do you read me? Over.
02:18:31:19,02:18:32:23,Okay.
02:18:34:04,02:18:35:10,Screens...
02:18:37:01,02:18:38:13,...getting interference.
02:18:40:06,02:18:42:21,Losing control of the stick. I got flashes.
02:18:43:11,02:18:45:15,Flashes of lightness and blackness.
02:18:46:20,02:18:49:08,The turbulence in the gravity is increasing.
02:18:54:06,02:18:55:12,Ah.
02:18:55:24,02:18:58:20,The computers are going down. Agh.
02:18:58:24,02:19:00:14,(ALARMS BEEPING)
02:19:01:16,02:19:03:08,(GRUNTING)
02:19:09:22,02:19:12:18,Gravitational pull. I'm losing control of the stick.
02:19:25:15,02:19:27:13,(YELLING)
02:19:46:03,02:19:47:19,"GETTY: Murph? Murph, come on!"
02:19:53:11,02:19:55:11,COMPUTER: Eject. Eject.
02:19:56:23,02:19:58:01,Eject.
02:19:58:11,02:19:59:15,Eject.
02:20:00:04,02:20:01:05,Eject.
02:20:01:22,02:20:03:01,Eject.
02:20:05:02,02:20:06:18,(GRUNTING)
02:20:10:18,02:20:12:14,(SHIVERING)
02:20:38:14,02:20:40:04,(GASPING)
02:20:49:02,02:20:50:16,(YELLING)
02:20:56:24,02:20:58:12,(GRUNTING)
02:21:45:21,02:21:47:14,(GRUNTING)
02:21:55:05,02:21:56:06,Murph.
02:22:06:05,02:22:08:09,Murph! Murph! Murph!
02:22:16:19,02:22:17:20,Murphy
02:22:25:01,02:22:26:23,"No, no, no!"
02:22:27:03,02:22:28:10,Murphy
02:22:28:14,02:22:30:02,Murphy
02:22:30:06,02:22:31:07,No! No!
02:22:41:15,02:22:44:01,(YELLING)
02:23:30:23,02:23:32:23,"If you're leaving, just go."
02:23:33:11,02:23:34:15,"COOPER: No, no. No."
02:23:36:05,02:23:38:13,"No, don't go. Don't go, you idiot."
02:23:38:17,02:23:39:24,Don't go!
02:23:41:23,02:23:43:15,Morse. Morse.
02:23:44:09,02:23:45:10,Morse.
02:23:46:15,02:23:48:10,Dot. Dot.
02:23:48:14,02:23:49:15,S-
02:23:55:18,02:23:56:19,T-
02:24:01:09,02:24:02:11,A-
02:24:02:15,02:24:03:17,Dash!
02:24:06:12,02:24:07:20,Dash! Dash!
02:24:08:08,02:24:09:09,GETTY: Murph!
02:24:09:13,02:24:11:13,"Murph, we don't have time for this! Come on!"
02:24:11:23,02:24:13:02,(PANTING) Y.
02:24:18:10,02:24:19:11,"""Stay!"""
02:24:30:13,02:24:32:21,"Come on. Come on, Murph. Come on!"
02:24:33:13,02:24:35:08,"What's it say? What's it say, Murph?"
02:24:36:03,02:24:37:05,What's it say?
02:24:47:18,02:24:48:21,"""Stay."""
02:25:24:15,02:25:26:02,"COOPER: Tell him, Murph."
02:25:26:06,02:25:27:11,Make him stay.
02:25:30:19,02:25:32:11,"Make him stay, Murph."
02:25:41:12,02:25:43:09,"Make him stay, Murph."
02:25:44:20,02:25:46:23,"Don't let me leave, Murph!"
02:25:50:04,02:25:52:14,"Don't let me leave, Murph!"
02:25:54:04,02:25:55:21,(SOBBING)
02:25:58:09,02:26:00:17,No!No!No!
02:26:21:10,02:26:22:22,MURPH: It was you.
02:26:34:09,02:26:36:10,You were my ghost.
02:26:41:08,02:26:43:03,(STATIC OVER COMM)
02:26:46:03,02:26:49:03,"TARS: Cooper. Cooper. Come in, Cooper."
02:26:50:22,02:26:53:10,#NAME?
02:26:55:05,02:26:57:20,#NAME?
02:26:58:09,02:27:00:11,...in their fifth dimension.
02:27:00:14,02:27:02:23,They saved us.
02:27:03:03,02:27:08:08,"Yeah? Who the hell is ""they""? And just why would they want to help us'?"
02:27:08:12,02:27:11:05,"I don't know, but they constructed this three-dimensional space..."
02:27:11:09,02:27:14:16,...inside their five-dimensional reality to allow you to understand it.
02:27:14:20,02:27:16:19,"Yeah, that ain't working."
02:27:16:23,02:27:18:12,"Yes, it is."
02:27:18:16,02:27:22:13,You've seen that time is represented here as a physical dimension.
02:27:22:17,02:27:25:13,You have worked out that you can exert a force across space-time.
02:27:26:05,02:27:29:09,Gravity to send a message.
02:27:29:18,02:27:31:02,Affirmative.
02:27:33:16,02:27:34:19,Gravity...
02:27:35:22,02:27:39:06,"...can cross the dimensions, including time."
02:27:39:14,02:27:40:21,Apparently.
02:27:44:19,02:27:46:19,Do you have the quantum data?
02:27:47:05,02:27:48:20,Roger. I have it.
02:27:49:19,02:27:53:19,"I am transmitting it on all wavelengths, but nothing is getting out, Cooper."
02:27:53:23,02:27:56:05,I can do this. I can do this.
02:27:56:16,02:27:59:10,But such complicated data to a child?
02:27:59:14,02:28:00:17,Not just any child.
02:28:00:21,02:28:02:06,(SOFTLY) What else?
02:28:02:19,02:28:04:23,"Oh, come on, Dad."
02:28:07:03,02:28:09:07,"Murph, the fire's out! Come on!"
02:28:09:11,02:28:13:11,"TARS: Even if you communicate it here, she won '1' understand its significance for years."
02:28:14:06,02:28:15:17,"COOPER: I get that, TARS."
02:28:15:21,02:28:20:13,But we've got to figure something out or the people on Earth are gonna die. Think!
02:28:20:17,02:28:22:07,Cooper...
02:28:22:11,02:28:24:24,...they didn't bring us here to change the past.
02:28:28:14,02:28:30:02,Say that again.
02:28:30:06,02:28:33:17,They didn't bring us hereto change the past.
02:28:38:03,02:28:40:02,"No, they didn't bring us here at all."
02:28:44:17,02:28:46:09,We brought ourselves.
02:28:55:15,02:28:59:16,"TARS, give me the coordinates for NASA in binary."
02:29:00:05,02:29:02:16,In binary. Roger. Feeding data.
02:29:27:00,02:29:28:22,"""It's not a ghost."""
02:29:30:16,02:29:32:04,"""It's gravity."""
02:29:32:12,02:29:34:04,"COOPER: Don't you get it yet, TARS?"
02:29:34:20,02:29:36:15,I brought myself here!
02:29:37:12,02:29:41:00,We're here to communicate with the three-dimensional world.
02:29:41:10,02:29:42:22,We're the bridge!
02:29:50:23,02:29:52:18,I thought they chose me.
02:29:56:02,02:29:59:18,"- But they didn't choose me, they chose her. TARS: For what, Cooper?"
02:30:02:06,02:30:03:22,To save the world.
02:30:08:05,02:30:12:14,All of this is one little girl's bedroom. Every moment.
02:30:12:22,02:30:14:08,It's infinitely complex.
02:30:14:12,02:30:19:06,"They have access to infinite time and space, but they're not bound by anything!"
02:30:19:10,02:30:24:02,They can't find a specific place in time. They can't communicate.
02:30:25:14,02:30:28:14,That's why I'm here. I'm gonna find a way to tell Murph...
02:30:28:18,02:30:30:07,...just like I found this moment.
02:30:30:11,02:30:32:19,#NAME?
02:30:32:23,02:30:37:09,"COOPER: It's just like Brand said. My connection with Murph, it is quantifiable. It's the key!"
02:30:37:13,02:30:39:10,What are we here to do?
02:30:40:08,02:30:42:05,Find how to tell her.
02:30:44:24,02:30:46:08,The watch.
02:30:49:11,02:30:50:15,The watch.
02:30:52:00,02:30:53:03,That's it.
02:30:55:15,02:30:58:15,We code the data into the movement of the second hand.
02:31:02:06,02:31:05:11,"TARS, translate the data into Morse and feed it to me."
02:31:05:15,02:31:09:22,"Translating data to Morse. Cooper, what if she never came back for it?"
02:31:11:15,02:31:14:07,She Will. She Will.
02:31:15:12,02:31:17:03,"MAN: Murph, I can see his car!"
02:31:18:08,02:31:19:12,"He's coming, Murph!"
02:31:21:08,02:31:23:04,Okay. I'm coming down.
02:31:24:15,02:31:26:03,TARS: How do you know?
02:31:29:08,02:31:31:04,Because I gave it to her.
02:31:36:13,02:31:39:01,Roger. Morse is dot-dot-dash-dot.
02:31:42:13,02:31:43:16,Dot-dot...
02:31:45:00,02:31:46:16,...dash-dot.
02:31:47:03,02:31:48:19,Dot-dash-dot-dot.
02:31:49:04,02:31:51:20,Dot-dash-dot-dot.
02:31:52:08,02:31:53:17,Dash-dash-dash.
02:31:54:01,02:31:56:07,"Dash, dash, dash."
02:32:14:13,02:32:15:21,MURPH: He came back!
02:32:16:19,02:32:20:23,It was him all the time! I didn't know. It was him!
02:32:22:01,02:32:24:00,Dad's gonna save us.
02:33:06:18,02:33:08:00,Eureka!
02:33:11:18,02:33:13:02,It's traditional.
02:33:15:20,02:33:17:04,(MURPH LAUGHS)
02:33:17:17,02:33:19:08,Eureka!
02:33:20:18,02:33:22:08,(PANTING)
02:33:24:01,02:33:25:13,Did it work?
02:33:25:17,02:33:27:13,TARS: I think it might have.
02:33:28:22,02:33:30:05,How do you know?
02:33:30:09,02:33:33:18,Because the bulk beings are closing the tesseract.
02:33:37:14,02:33:39:14,"Don't you get it yet, TARS?"
02:33:40:18,02:33:42:14,"They're not ""Beings."""
02:33:43:06,02:33:44:14,They're us.
02:33:46:15,02:33:49:18,"What I've been doing for Murph, they're doing for me."
02:33:50:07,02:33:51:19,For all of us.
02:33:51:23,02:33:54:05,"Cooper, people couldn't build this."
02:33:54:09,02:33:56:18,"No. No, not yet."
02:33:57:04,02:33:58:15,But one day.
02:33:59:07,02:34:02:12,Not you and me. But people.
02:34:03:04,02:34:07:05,A civilization that's evolved past the four dimensions we know.
02:34:13:19,02:34:15:07,COOPER: What happens now?
02:35:14:12,02:35:16:05,(BIRDS CHIRPING)
02:35:17:21,02:35:19:08,MAN: Mr. Cooper.
02:35:23:14,02:35:25:07,"All right. Let's take it slow, sir."
02:35:25:17,02:35:27:20,"Nice and easy, Mr. Cooper."
02:35:27:24,02:35:33:01,"Remember, you're no spring chicken anymore. Actually, you are 124 years old."
02:35:36:09,02:35:38:01,(CHEERING OUTSIDE)
02:35:40:01,02:35:41:09,"Take it slow, sir."
02:35:42:07,02:35:44:14,"You were, uh, extremely lucky."
02:35:44:22,02:35:48:06,The Rangers found you with only minutes left in your oxygen supply.
02:35:56:16,02:35:58:22,(GLASS SHATTERS AND KIDS CHEER)
02:36:02:10,02:36:03:19,COOPER: Where am I?
02:36:05:11,02:36:06:24,Cooper Station.
02:36:08:10,02:36:09:23,Currently orbiting Saturn.
02:36:11:23,02:36:13:24,Cooper Station.
02:36:16:11,02:36:18:11,Nice of you to name it after me.
02:36:18:15,02:36:19:16,(LAUGHS)
02:36:22:07,02:36:23:09,What?
02:36:23:13,02:36:26:18,"The station isn't named after you, sir. It's, uh, named after your daughter."
02:36:27:06,02:36:30:06,Although she's always maintained just how important you were.
02:36:30:10,02:36:32:03,Is she still alive'?
02:36:34:02,02:36:35:23,She'll be here in a couple weeks.
02:36:37:00,02:36:39:11,She is far too old to be transferring from another station...
02:36:39:15,02:36:42:00,...but when she heard that you'd been found...
02:36:43:05,02:36:45:23,"...well, this is, uh, Murphy Cooper we're talking about."
02:36:46:20,02:36:48:08,"Yes, it is."
02:36:50:11,02:36:52:23,We'll have you checked out of here in a couple days.
02:36:55:15,02:36:58:03,I'm sure you'll be excited to see what's in store.
02:36:59:09,02:37:03:08,"I actually, uh, did a paper on you in high school."
02:37:03:16,02:37:06:00,I know all about your life back on Earth.
02:37:07:16,02:37:08:20,"Oh, yeah."
02:37:09:00,02:37:10:06,Right.
02:37:12:16,02:37:18:00,"If... If you'll follow me, we've got a really good situation for you."
02:37:21:08,02:37:25:09,"So, uh, when I made my suggestion to Miss Cooper..."
02:37:26:08,02:37:29:03,...l was delighted to hear that she thought it was perfect.
02:37:32:12,02:37:35:19,WOMAN #1 (ON TV): It was just constant. Just that steady blow of dirt.
02:37:35:23,02:37:38:21,"Of course, I didn't speak to her personally."
02:37:39:01,02:37:41:01,MAN #1: We always set the plate upside-down.
02:37:41:05,02:37:43:23,"Glasses or cups, whatever it was, upside-down."
02:37:44:03,02:37:49:01,"Well, my dad was a farmer. Uh, like everybody else back then."
02:37:49:05,02:37:51:16,There just wasn't enough food.
02:37:51:20,02:37:54:13,"WOMAN #2: We wore little things, little strips..."
02:37:54:17,02:37:59:21,...of sheet over our nose and mouth so we wouldn't breathe so much of it.
02:38:00:01,02:38:03:12,"Well, it was pretty exciting for me because it was hope."
02:38:03:16,02:38:07:21,"MAN #2: I don't care who describes it, there is no way for it to be exaggerated. It was that bad."
02:38:08:02,02:38:11:18,MAN: She did confirm just how much you loved farming.
02:38:12:02,02:38:13:18,#NAME?
02:38:13:22,02:38:15:03,Come here.
02:38:15:17,02:38:20:16,Home sweet home. Everything replaced and put back where it...
02:38:20:20,02:38:22:22,(INTERVIEWEES CONTINUE SPEAKING IN BACKGROUND)
02:38:27:01,02:38:29:02,#NAME?
02:38:29:06,02:38:32:06,The machine we found out near Saturn when we found you. Yes.
02:38:32:10,02:38:35:02,"Its, uh, power source was shot, but we could get you another one."
02:38:35:06,02:38:37:10,Yes. Please.
02:38:38:15,02:38:39:23,TARS: Settings.
02:38:40:10,02:38:41:22,General settings.
02:38:42:10,02:38:44:06,Security settings.
02:38:46:23,02:38:49:06,"Honesty, new setting:"
02:38:50:11,02:38:52:02,95 percent.
02:38:52:10,02:38:54:22,Confirmed. Additional customization?
02:38:55:19,02:38:56:22,Humor:
02:38:58:10,02:38:59:22,75 percent.
02:39:00:07,02:39:01:15,Confirmed.
02:39:02:07,02:39:05:10,"Auto self-destruct T-minus 10, nine..."
02:39:05:14,02:39:07:12,Let's make that 60 percent.
02:39:09:19,02:39:11:22,Sixty percent confirmed.
02:39:12:13,02:39:15:15,- Knock-knock. - You want 55?
02:39:20:12,02:39:22:15,Is this really what it was like?
02:39:24:20,02:39:27:06,"It was never this clean, Slick. Heh."
02:39:31:19,02:39:35:11,I don't care much for this pretending we're back where we started.
02:39:37:13,02:39:39:20,I want to know where we are.
02:39:41:11,02:39:42:24,Where we're going.
02:39:47:13,02:39:50:15,- Mr. Cooper. The family's all in there. -Yeah.
02:39:50:19,02:39:51:21,Family?
02:39:52:01,02:39:55:22,"Yeah, they all came out to see her. She's been in cryo-sleep for almost two years."
02:40:12:11,02:40:14:07,(FAMILY EXITS ROOM)
02:40:28:24,02:40:30:21,You told them I like farming.
02:40:31:01,02:40:32:17,(BOTH LAUGH)
02:40:36:20,02:40:38:12,"COOPER: It was me, Murph."
02:40:40:23,02:40:42:18,I was your ghost.
02:40:44:01,02:40:45:16,MURPH: I know.
02:40:47:11,02:40:52:04,People didn't believe me. They thought that I was doing it all myself.
02:40:52:08,02:40:53:09,But...
02:40:56:07,02:40:58:06,...I knew who it was.
02:41:03:05,02:41:05:09,Nobody believed me.
02:41:05:21,02:41:08:07,But I knew you'd come back.
02:41:10:21,02:41:12:02,COOPER: How?
02:41:14:02,02:41:17:05,MURPH: Because my dad promised me.
02:41:23:06,02:41:25:06,"COOPER: Well, I'm here now, Murph."
02:41:26:13,02:41:27:21,I'm here.
02:41:29:08,02:41:30:16,MURPH: No.
02:41:32:18,02:41:36:22,No parent should have to watch their own child die.
02:41:39:20,02:41:42:12,I have my kids here for me now.
02:41:45:07,02:41:46:19,You go.
02:41:49:17,02:41:51:05,COOPER: Where?
02:41:54:17,02:41:56:07,MURPH: Brand.
02:42:06:03,02:42:07:18,MURPH: She's out there...
02:42:14:04,02:42:15:22,...setting up camp.
02:42:42:10,02:42:44:03,Alone...
02:42:45:07,02:42:47:23,...in a strange galaxy.
02:42:58:20,02:43:03:13,Maybe right now she's settling in for the long nap...
02:43:21:21,02:43:24:17,...by the light of our new sun...
02:43:40:04,02:43:42:06,...in our new home.
